story_id,persona,authenticity_score,emotion_provoking_score,empathy_score,engagement_score,narrative_complexity_score,human_likeness_score,persona_id,time_taken,average
48,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,4.0,5.0,4.0,4.0,5.0,1.0,3.9040091037750244,
48,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,4.0,4.0,4.0,3.0,4.0,2.0,3.8134231567382812,
48,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,4.0,5.0,4.0,4.0,5.0,3.0,3.8312313556671143,
48,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.7649166584014893,
48,Average across personas,4.0,4.0,4.4,4.0,3.4,4.4,,,True
49,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,5.0,5.0,4.0,5.0,5.0,0.0,4.03540301322937,
49,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,5.0,5.0,4.0,5.0,5.0,1.0,4.1259541511535645,
49,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,5.0,4.0,4.0,4.0,5.0,2.0,4.0195276737213135,
49,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,5.0,5.0,4.0,5.0,5.0,3.0,3.9731173515319824,
49,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",4.0,5.0,5.0,4.0,5.0,5.0,4.0,3.966986656188965,
49,Average across personas,4.0,5.0,4.8,4.0,4.8,5.0,,,True
50,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,5.0,5.0,5.0,4.0,5.0,0.0,4.61943244934082,
50,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,5.0,5.0,5.0,4.0,5.0,1.0,4.7091615200042725,
50,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,5.0,5.0,5.0,4.0,5.0,2.0,4.751654624938965,
50,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,5.0,5.0,5.0,4.0,5.0,3.0,4.478376626968384,
50,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.615546941757202,
50,Average across personas,4.0,5.0,5.0,5.0,4.0,5.0,,,True
51,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,4.0,4.0,4.0,3.0,4.0,0.0,3.559236764907837,
51,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,4.0,4.0,4.0,3.0,4.0,1.0,3.753286123275757,
51,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,4.0,4.0,4.0,3.0,4.0,2.0,3.698636293411255,
51,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.6471221446990967,
51,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.617380380630493,
51,Average across personas,4.0,4.0,4.0,4.0,3.0,4.0,,,True
iumun14,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,5.0,5.0,5.0,4.0,5.0,0.0,4.033083438873291,
iumun14,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,5.0,5.0,5.0,4.0,5.0,1.0,4.196001291275024,
iumun14,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,5.0,5.0,5.0,4.0,5.0,2.0,4.124621868133545,
iumun14,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,5.0,5.0,5.0,4.0,5.0,3.0,4.3444671630859375,
iumun14,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.265178918838501,
iumun14,Average across personas,4.0,5.0,5.0,5.0,4.0,5.0,,,True
53,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,4.0,4.0,4.0,4.0,5.0,0.0,3.986166477203369,
53,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,4.0,4.0,4.0,4.0,5.0,1.0,4.0607569217681885,
53,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,4.0,4.0,4.0,4.0,5.0,2.0,4.102797508239746,
53,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,5.0,4.0,4.0,4.0,5.0,3.0,4.10210657119751,
53,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0472588539123535,
53,Average across personas,4.0,4.2,4.0,4.0,4.0,5.0,,,True
iycjxj2,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,5.0,4.0,5.0,4.0,5.0,0.0,3.311467170715332,
iycjxj2,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,5.0,5.0,5.0,4.0,5.0,1.0,3.539717197418213,
iycjxj2,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,5.0,4.0,5.0,4.0,5.0,2.0,3.4797422885894775,
iycjxj2,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,5.0,4.0,5.0,4.0,5.0,3.0,3.4587666988372803,
iycjxj2,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",4.0,5.0,4.0,5.0,4.0,5.0,4.0,3.6271703243255615,
iycjxj2,Average across personas,4.0,5.0,4.2,5.0,4.0,5.0,,,True
55,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,3.0,4.0,4.0,4.0,5.0,0.0,5.001266241073608,
55,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,4.0,5.0,4.0,4.0,5.0,1.0,4.9204161167144775,
55,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,4.0,5.0,4.0,4.0,5.0,2.0,4.9707911014556885,
55,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,4.0,5.0,4.0,4.0,5.0,3.0,5.082439184188843,
55,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.07898473739624,
55,Average across personas,4.0,3.8,4.8,4.0,4.0,5.0,,,True
56,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,5.0,5.0,5.0,4.0,5.0,0.0,4.492610454559326,
56,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,5.0,5.0,5.0,4.0,5.0,1.0,4.355348110198975,
56,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,5.0,5.0,5.0,4.0,5.0,2.0,4.342613697052002,
56,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,5.0,5.0,5.0,4.0,5.0,3.0,4.382029294967651,
56,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.478393793106079,
56,Average across personas,4.0,5.0,5.0,5.0,4.0,5.0,,,True
57,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,4.0,4.0,4.0,4.0,5.0,0.0,4.275141000747681,
57,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,4.0,4.0,4.0,4.0,5.0,1.0,4.2515482902526855,
57,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,4.0,4.0,4.0,4.0,5.0,2.0,4.096561431884766,
57,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,5.0,4.0,5.0,4.0,5.0,3.0,4.134123086929321,
57,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.7984814643859863,
57,Average across personas,4.0,4.2,4.0,4.2,4.0,5.0,,,True
58,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",2.0,4.0,3.0,4.0,3.0,2.0,0.0,3.9321939945220947,
58,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",2.0,4.0,3.0,4.0,3.0,2.0,1.0,3.9454240798950195,
58,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",2.0,4.0,3.0,4.0,3.0,2.0,2.0,3.872912883758545,
58,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0699849128723145,
58,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",2.0,4.0,3.0,4.0,4.0,3.0,4.0,4.045133352279663,
58,Average across personas,2.4,4.2,3.2,4.2,3.4,2.6,,,True
59,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,5.0,4.0,5.0,4.0,5.0,0.0,3.8534533977508545,
59,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,5.0,5.0,4.0,5.0,5.0,1.0,3.9312756061553955,
59,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,5.0,4.0,5.0,4.0,5.0,2.0,4.0194408893585205,
59,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,5.0,5.0,5.0,5.0,5.0,3.0,3.746187686920166,
59,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",4.0,5.0,4.0,5.0,4.0,5.0,4.0,3.902780532836914,
59,Average across personas,4.0,5.0,4.4,4.8,4.4,5.0,,,True
60,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,5.0,5.0,4.0,4.0,5.0,0.0,3.7789480686187744,
60,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,5.0,5.0,4.0,4.0,5.0,1.0,3.8147246837615967,
60,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,5.0,5.0,4.0,4.0,5.0,2.0,3.96073579788208,
60,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,5.0,5.0,4.0,4.0,5.0,3.0,3.781343460083008,
60,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",4.0,5.0,5.0,4.0,4.0,5.0,4.0,3.8950345516204834,
60,Average across personas,4.0,5.0,5.0,4.0,4.0,5.0,,,True
61,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",5.0,5.0,5.0,5.0,5.0,5.0,0.0,3.805903434753418,
61,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.7521212100982666,
61,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.858854055404663,
61,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.8699567317962646,
61,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.9340574741363525,
61,Average across personas,5.0,5.0,5.0,5.0,5.0,5.0,,,True
62,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,5.0,4.0,4.0,4.0,4.0,0.0,3.669865846633911,
62,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,5.0,4.0,4.0,4.0,4.0,1.0,3.60115385055542,
62,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,5.0,4.0,4.0,4.0,4.0,2.0,3.648577928543091,
62,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,5.0,4.0,4.0,4.0,4.0,3.0,3.5734376907348633,
62,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.695685863494873,
62,Average across personas,4.0,5.0,4.0,4.0,4.0,4.0,,,True
63,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,5.0,5.0,5.0,4.0,5.0,0.0,3.8941550254821777,
63,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,5.0,5.0,5.0,4.0,5.0,1.0,4.19251012802124,
63,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,5.0,5.0,5.0,4.0,5.0,2.0,4.141334295272827,
63,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,5.0,5.0,5.0,4.0,5.0,3.0,4.168132781982422,
63,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.13724946975708,
63,Average across personas,4.0,5.0,5.0,5.0,4.0,5.0,,,True
64,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,5.0,5.0,5.0,4.0,5.0,0.0,3.7444236278533936,
64,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,5.0,5.0,5.0,4.0,5.0,1.0,3.7208425998687744,
64,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,5.0,5.0,5.0,4.0,5.0,2.0,3.711221933364868,
64,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,5.0,5.0,5.0,4.0,5.0,3.0,3.8827688694000244,
64,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",4.0,5.0,5.0,5.0,4.0,5.0,4.0,3.516707420349121,
64,Average across personas,4.0,5.0,5.0,5.0,4.0,5.0,,,True
65,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,5.0,4.0,5.0,4.0,4.0,0.0,3.920459032058716,
65,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,5.0,4.0,5.0,4.0,5.0,1.0,3.9822206497192383,
65,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,5.0,4.0,5.0,4.0,4.0,2.0,3.886162281036377,
65,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,5.0,4.0,5.0,4.0,5.0,3.0,4.130867958068848,
65,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",4.0,5.0,4.0,5.0,4.0,5.0,4.0,3.7790677547454834,
65,Average across personas,4.0,5.0,4.0,5.0,4.0,4.6,,,True
66,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",5.0,5.0,5.0,5.0,5.0,5.0,0.0,4.077349662780762,
66,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.136669158935547,
66,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,5.0,5.0,5.0,4.0,5.0,2.0,4.1538121700286865,
66,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.064185857772827,
66,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.9254586696624756,
66,Average across personas,4.8,5.0,5.0,5.0,4.8,5.0,,,True
67,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,5.0,5.0,5.0,4.0,5.0,0.0,4.072198390960693,
67,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,5.0,5.0,5.0,4.0,5.0,1.0,3.941080093383789,
67,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,5.0,5.0,5.0,4.0,5.0,2.0,4.098322868347168,
67,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,5.0,5.0,5.0,4.0,5.0,3.0,4.055649518966675,
67,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.200964450836182,
67,Average across personas,4.0,5.0,5.0,5.0,4.0,5.0,,,True
68,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,4.0,4.0,4.0,4.0,4.0,0.0,3.7744240760803223,
68,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,4.0,4.0,4.0,4.0,4.0,1.0,3.614882707595825,
68,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.5671842098236084,
68,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,4.0,4.0,4.0,4.0,5.0,3.0,3.4877190589904785,
68,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.7074134349823,
68,Average across personas,4.0,4.0,4.0,4.0,4.0,4.2,,,True
69,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,5.0,5.0,5.0,5.0,5.0,0.0,4.139534950256348,
69,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,5.0,5.0,5.0,5.0,5.0,1.0,4.211102724075317,
69,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,5.0,5.0,5.0,5.0,5.0,2.0,4.022802829742432,
69,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,5.0,5.0,5.0,5.0,5.0,3.0,3.888597249984741,
69,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.260767698287964,
69,Average across personas,4.0,5.0,5.0,5.0,5.0,5.0,,,True
72,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,4.0,4.0,4.0,3.0,5.0,0.0,3.5482571125030518,
72,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,4.0,5.0,4.0,4.0,5.0,1.0,3.472313404083252,
72,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,4.0,4.0,4.0,3.0,5.0,2.0,3.600660562515259,
72,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,4.0,4.0,4.0,3.0,5.0,3.0,3.5195698738098145,
72,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",4.0,4.0,4.0,4.0,3.0,5.0,4.0,3.527580738067627,
72,Average across personas,4.0,4.0,4.2,4.0,3.2,5.0,,,True
73,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,4.0,5.0,4.0,4.0,5.0,0.0,3.8263792991638184,
73,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",4.0,5.0,5.0,4.0,4.0,5.0,1.0,3.894353151321411,
73,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you evaluate how well a story captures and maintains the reader's interest through pacing, suspense, and narrative flow.",4.0,4.0,5.0,4.0,4.0,5.0,2.0,3.7984228134155273,
73,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you examine the text for its ability to provoke a wide range of intense emotional responses in the reader.",4.0,5.0,5.0,4.0,4.0,5.0,3.0,3.8124845027923584,
73,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you analyze the structural and thematic intricacy of the plot, character development, and the use of literary devices.",4.0,4.0,5.0,4.0,4.0,5.0,4.0,3.91274094581604,
73,Average across personas,4.0,4.4,5.0,4.0,4.0,5.0,,,True
74,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you specialize in evaluating the genuineness and believability of characters, dialogue, and scenarios in stories.",4.0,5.0,5.0,5.0,4.0,5.0,0.0,3.873059034347534,
74,"You are a helpful AI who specializes in evaluating the psychological depth present in stories. In particular, you focus on identifying and assessing moments in the narrative that effectively evoke empathetic connections with the characters.",5.0,5.0,5.0,5.0,4.0,5.0,1.0,3.7108967304229736,
